,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Sepelisaari Oy,15.09.2015,
1,Y-tunnus,2710207-4,,
2,Kotipaikka,Helsinki,15.09.2015,
3,Yritysmuoto,Osakeyhtiö,15.09.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,15.09.2015,,
6,Viimeisin rekisteröintiajankohta,10.11.2022,10.11.2022,
7,Yrityksen tiedot järjestelmässä alkaen,15.09.2015,,
8,Yrityksen tila,Rekisterissä,15.09.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,25.02.2021,
11,Yhteystiedot,,12.09.2017,
12,Postiosoite,Kuunaritie 26  00850  Helsinki  Suomi,,
13,Käyntiosoite,Kuunaritie 26  00850  Helsinki  Suomi,,
14,Puhelin,"+358 40 588 2478, +358 40 588 2478",,
15,Sähköposti,toni.aaltonen(a)live.com,,
