,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Iisalmen Elämyskeskus Oy,13.02.2015,
1,Y-tunnus,2670530-8,,
2,Kotipaikka,Iisalmi,13.02.2015,
3,Yritysmuoto,Osakeyhtiö,13.02.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,13.02.2015,,
6,Viimeisin rekisteröintiajankohta,13.05.2022,13.05.2022,
7,Yrityksen tiedot järjestelmässä alkaen,13.02.2015,,
8,Yrityksen tila,Rekisterissä,13.02.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,26.05.2020,
11,Yhteystiedot,,27.01.2015,
12,Postiosoite,Kauppakatu 13  74100  Iisalmi  Suomi,,
13,Käyntiosoite,Kauppakatu 13  74100  Iisalmi  Suomi,,
14,Puhelin,050 5173428,,
15,Sähköposti,jarmo.makarainen(a)meili.fi,,
