,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Lapin Loistotilat Oy,23.03.2022,
1,Y-tunnus,2735974-2,,
2,Kotipaikka,Rovaniemi,21.01.2016,
3,Yritysmuoto,Osakeyhtiö,21.01.2016,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,21.01.2016,,
6,Viimeisin rekisteröintiajankohta,30.05.2023,30.05.2023,
7,Yrityksen tiedot järjestelmässä alkaen,21.01.2016,,
8,Yrityksen tila,Rekisterissä,23.03.2022,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,28.10.2021,
11,Yhteystiedot,,12.01.2016,
12,Postiosoite,Vasaratie 7  96300  Rovaniemi  Suomi,,
13,Käyntiosoite,Vasaratie 7  96300  Rovaniemi  Suomi,,
14,Puhelin,0400667875,,
15,Sähköposti,pertti.flygare(a)gmail.com,,
