,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Sähköasennus Metsärinta Oy,11.01.2016,
1,Y-tunnus,2733738-3,,
2,Kotipaikka,Kirkkonummi,11.01.2016,
3,Yritysmuoto,Osakeyhtiö,11.01.2016,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,11.01.2016,,
6,Viimeisin rekisteröintiajankohta,05.06.2023,05.06.2023,
7,Yrityksen tiedot järjestelmässä alkaen,11.01.2016,,
8,Yrityksen tila,Rekisterissä,11.01.2016,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,05.06.2023,
11,Yhteystiedot,,04.03.2019,
12,Postiosoite,c/o Marko Metsarinta  Räätäli Bäckströmin kuja 17  02400  Kirkkonummi  Suomi,,
13,Käyntiosoite,Räätäli Bäckströmin kuja 17  02400  Kirkkonummi  Suomi,,
14,Puhelin,0400803918,,
15,Sähköposti,marko(a)sahkometsarinta.fi,,
16,Www,http://www.sahkometsarinta.fi,,
