,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Katajavaaran Tila Oy,09.04.2015,
1,Y-tunnus,2683143-5,,
2,Kotipaikka,Kauhava,09.04.2015,
3,Yritysmuoto,Osakeyhtiö,09.04.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,09.04.2015,,
6,Viimeisin rekisteröintiajankohta,17.08.2022,17.08.2022,
7,Yrityksen tiedot järjestelmässä alkaen,09.04.2015,,
8,Yrityksen tila,Rekisterissä,09.04.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,27.06.2020,
11,Yhteystiedot,,13.09.2017,
12,Postiosoite,Isosaarentie 5 D 7  60510  Hyllykallio  Suomi,,
13,Käyntiosoite,Rytiläntie 150  62200  Kauhava  Suomi,,
14,Puhelin,040 750 9780,,
15,Sähköposti,peramaa(a)luukku.com,,
