,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Escapad Ab Oy,11.05.2015,
1,Y-tunnus,2687866-3,,
2,Kotipaikka,Mustasaari,11.05.2015,
3,Yritysmuoto,Osakeyhtiö,11.05.2015,
4,Yrityksen kieli,ruotsi,,
5,Rekisteröintiajankohta,11.05.2015,,
6,Viimeisin rekisteröintiajankohta,05.05.2022,05.05.2022,
7,Yrityksen tiedot järjestelmässä alkaen,11.05.2015,,
8,Yrityksen tila,Rekisterissä,11.05.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,20.02.2022,
11,Yhteystiedot,,31.05.2022,
12,Postiosoite,c/o Jesper Källskog  Petsmovägen 664  66540  Petsmo  Suomi,,
13,Käyntiosoite,c/o Jesper Källskog  Petsmovägen 664  66540  Petsmo  Suomi,,
14,Puhelin,0409611805,,
15,Sähköposti,j.kallskog(a)hotmail.com,,
