,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Nordsystem oy,13.02.2015,
1,Y-tunnus,2673402-9,,
2,Kotipaikka,Kankaanpää,13.02.2015,
3,Yritysmuoto,Osakeyhtiö,13.02.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,13.02.2015,,
6,Viimeisin rekisteröintiajankohta,24.08.2022,24.08.2022,
7,Yrityksen tiedot järjestelmässä alkaen,13.02.2015,,
8,Yrityksen tila,Rekisterissä,13.02.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,09.03.2020,
11,Yhteystiedot,,31.10.2019,
12,Postiosoite,Venlankatu 27  38710  Kankaanpää  Suomi,,
13,Käyntiosoite,Venlankatu 27  38710  Kankaanpää  Suomi,,
14,Puhelin,0500120755,,
15,Sähköposti,antti.viljanen(a)nordsystem.fi,,
