,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Insinööritoimisto Kurkinen Oy,27.08.2015,
1,Y-tunnus,2706342-3,,
2,Kotipaikka,Lieksa,27.08.2015,
3,Yritysmuoto,Osakeyhtiö,27.08.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,27.08.2015,,
6,Viimeisin rekisteröintiajankohta,31.12.2022,31.12.2022,
7,Yrityksen tiedot järjestelmässä alkaen,27.08.2015,,
8,Yrityksen tila,Rekisterissä,27.08.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,15.08.2019,
11,Yhteystiedot,,25.08.2015,
12,Postiosoite,Sepäntie 1  81700  Lieksa  Suomi,,
13,Käyntiosoite,Sepäntie 1  81700  Lieksa  Suomi,,
14,Puhelin,0400 545885,,
15,Sähköposti,jupeku2014(a)gmail.com,,
