,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Ronnie Sigg Ab,28.01.2016,
1,Y-tunnus,2737851-3,,
2,Kotipaikka,Närpiö,28.01.2016,
3,Yritysmuoto,Osakeyhtiö,28.01.2016,
4,Yrityksen kieli,ruotsi,,
5,Rekisteröintiajankohta,28.01.2016,,
6,Viimeisin rekisteröintiajankohta,10.05.2023,10.05.2023,
7,Yrityksen tiedot järjestelmässä alkaen,28.01.2016,,
8,Yrityksen tila,Rekisterissä,28.01.2016,
9,Yrityksellä on yrityskiinnityksiä,Kyllä,,
10,Yrityksellä on edunsaajatietoja,Kyllä,10.05.2023,
11,Yhteystiedot,,19.01.2016,
12,Postiosoite,Österhagsvägen 164  64250  Pjelax  Suomi,,
13,Käyntiosoite,Österhagsvägen 164  64250  Pjelax  Suomi,,
14,Puhelin,0407583895,,
15,Sähköposti,tobias.sigg(a)hotmail.com,,
