,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,oy yXOn ab,18.05.2015,
1,Y-tunnus,2689698-4,,
2,Kotipaikka,Savonlinna,18.05.2015,
3,Yritysmuoto,Osakeyhtiö,18.05.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,18.05.2015,,
6,Viimeisin rekisteröintiajankohta,09.03.2023,09.03.2023,
7,Yrityksen tiedot järjestelmässä alkaen,18.05.2015,,
8,Yrityksen tila,Rekisterissä,18.05.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,18.06.2020,
11,Yhteystiedot,,06.05.2015,
12,Postiosoite,Linnnarakentajankatu 5 A 5  57130  Savonlinna  Suomi,,
13,Käyntiosoite,Linnanrakentajankatu 5 A 5  57130  Savonlinna  Suomi,,
14,Puhelin,+358 05 566 5430,,
15,Sähköposti,masi(a)kotikone.fi,,
