,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Sisäilmatutkimuspalvelut Elisa Aattela Oy,11.02.2015,
1,Y-tunnus,2667311-5,,
2,Kotipaikka,Tampere,11.02.2015,
3,Yritysmuoto,Osakeyhtiö,11.02.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,11.02.2015,,
6,Viimeisin rekisteröintiajankohta,18.03.2022,18.03.2022,
7,Yrityksen tiedot järjestelmässä alkaen,11.02.2015,,
8,Yrityksen tila,Rekisterissä,11.02.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,20.05.2020,
11,Yhteystiedot,,05.05.2020,
12,Postiosoite,Järvensivuntie 7 B 49  33100  Tampere  Suomi,,
13,Puhelin,0407436659,,
14,Sähköposti,elisa.aattela(a)sisailmatutkimuspalvelut.fi,,
