,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Hoivakeittiöt Oy,24.02.2015,
1,Y-tunnus,2673907-3,,
2,Kotipaikka,Jyväskylä,24.02.2015,
3,Yritysmuoto,Osakeyhtiö,24.02.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,24.02.2015,,
6,Viimeisin rekisteröintiajankohta,21.07.2022,21.07.2022,
7,Yrityksen tiedot järjestelmässä alkaen,24.02.2015,,
8,Yrityksen tila,Rekisterissä,24.02.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,20.05.2020,
11,Yhteystiedot,,11.06.2020,
12,Postiosoite,Polttolinja 39  40520  Jyväskylä  Suomi,,
13,Käyntiosoite,Polttolinja 39  40520  Jyväskylä  Suomi,,
14,Puhelin,0400773826,,
15,Sähköposti,harri.hirvonen(a)hoivakeittiot.fi,,
