,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Unelma Toimet Oy,18.09.2015,
1,Y-tunnus,2709871-4,,
2,Kotipaikka,Helsinki,18.09.2015,
3,Yritysmuoto,Osakeyhtiö,18.09.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,18.09.2015,,
6,Viimeisin rekisteröintiajankohta,17.05.2022,17.05.2022,
7,Yrityksen tiedot järjestelmässä alkaen,18.09.2015,,
8,Yrityksen tila,Rekisterissä,18.09.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Ei,,
11,Yhteystiedot,,08.09.2015,
12,Postiosoite,Kokkointie 291  03250  Ojakkala  Suomi,,
13,Käyntiosoite,Kokkointie 291  03250  Ojakkala  Suomi,,
14,Sähköposti,taina.nyholm(a)gmail.com,,
