,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Beekmann Company AB,01.07.2015,
1,Y-tunnus,2694780-9,,
2,Kotipaikka,Loviisa,01.07.2015,
3,Yritysmuoto,Osakeyhtiö,01.07.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,01.07.2015,,
6,Viimeisin rekisteröintiajankohta,25.10.2022,25.10.2022,
7,Yrityksen tiedot järjestelmässä alkaen,01.07.2015,,
8,Yrityksen tila,Rekisterissä,01.07.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,02.06.2022,
11,Yhteystiedot,,05.06.2015,
12,Postiosoite,Metsänkaatajankuja 13  07920  Loviisa  Suomi,,
13,Puhelin,0503373867,,
14,Sähköposti,marikabeekmannbc(a)gmail.com,,
