,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Tuotantoyhtiö Iskelmä Oy,10.09.2015,
1,Y-tunnus,2704290-5,,
2,Kotipaikka,Rovaniemi,10.09.2015,
3,Yritysmuoto,Osakeyhtiö,10.09.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,10.09.2015,,
6,Lakkaamisajankohta,12.03.2019,12.03.2019,
7,Viimeisin rekisteröintiajankohta,12.03.2019,12.03.2019,
8,Yrityksen tiedot järjestelmässä alkaen,10.09.2015,,
9,Yrityksen tila,Lakannut,12.03.2019,
10,Yrityksellä on yrityskiinnityksiä,Ei,,
