,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Oy Ahnger Ventures Ab,02.09.2015,
1,Y-tunnus,2699784-9,,
2,Kotipaikka,Vaasa,02.09.2015,
3,Yritysmuoto,Osakeyhtiö,02.09.2015,
4,Yrityksen kieli,ruotsi,,
5,Rekisteröintiajankohta,02.09.2015,,
6,Viimeisin rekisteröintiajankohta,16.03.2023,16.03.2023,
7,Yrityksen tiedot järjestelmässä alkaen,02.09.2015,,
8,Yrityksen tila,Rekisterissä,02.09.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,16.03.2023,
11,Yhteystiedot,,31.08.2015,
12,Postiosoite,Sandkärrsvägen 1  65280  Vasa  Suomi,,
13,Käyntiosoite,Sandkärrsvägen 1  65280  Vasa  Suomi,,
14,Puhelin,040 7683319,,
15,Sähköposti,anders.ahnger(a)gmail.com,,
