,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Dowi Oy,28.10.2015,
1,Y-tunnus,2720329-7,,
2,Kotipaikka,Hollola,28.10.2015,
3,Yritysmuoto,Osakeyhtiö,28.10.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,28.10.2015,,
6,Viimeisin rekisteröintiajankohta,16.09.2021,16.09.2021,
7,Yrityksen tiedot järjestelmässä alkaen,28.10.2015,,
8,Yrityksen tila,Rekisterissä,28.10.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Ei,,
11,Yhteystiedot,,10.03.2020,
12,Postiosoite,Vellamontie 4 as. 3  15870  Hollola  Suomi,,
13,Käyntiosoite,Vellamontie 4 as. 3  15870  Hollola  Suomi,,
14,Puhelin,0406808575,,
