,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Silvertown Oy Ab,20.04.2015,
1,Y-tunnus,2681078-1,,
2,Kotipaikka,Turku,20.04.2015,
3,Yritysmuoto,Osakeyhtiö,20.04.2015,
4,Yrityksen kieli,ruotsi,,
5,Rekisteröintiajankohta,20.04.2015,,
6,Viimeisin rekisteröintiajankohta,18.03.2023,18.03.2023,
7,Yrityksen tiedot järjestelmässä alkaen,20.04.2015,,
8,Yrityksen tila,Rekisterissä,20.04.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Ei,,
11,Yhteystiedot,,23.09.2019,
12,Postiosoite,c/o Strandberg  Yliopistonkatu 29 B 53  20100  Turku  Suomi,,
13,Käyntiosoite,c/o Strandberg  Yliopistonkatu 29 B 53  20100  Turku  Suomi,,
14,Puhelin,+358500927312,,
15,Sähköposti,stefan.k.strandberg(a)gmail.com,,
