,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Kotsing Oy,31.05.2017,
1,Y-tunnus,2710128-2,,
2,Kotipaikka,Pyhtää,17.09.2015,
3,Yritysmuoto,Osakeyhtiö,17.09.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,17.09.2015,,
6,Viimeisin rekisteröintiajankohta,19.03.2022,19.03.2022,
7,Yrityksen tiedot järjestelmässä alkaen,17.09.2015,,
8,Yrityksen tila,Rekisterissä,17.09.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,27.03.2020,
11,Yhteystiedot,,17.09.2015,
12,Postiosoite,Lehtopöllöntie 23  49220  Siltakylä,,
13,Käyntiosoite,Lehtopöllöntie 23  49220  Siltakylä,,
