,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,ROE Consulting Oy,02.02.2016,
1,Y-tunnus,2738943-1,,
2,Kotipaikka,Helsinki,02.02.2016,
3,Yritysmuoto,Osakeyhtiö,02.02.2016,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,02.02.2016,,
6,Viimeisin rekisteröintiajankohta,22.04.2023,22.04.2023,
7,Yrityksen tiedot järjestelmässä alkaen,02.02.2016,,
8,Yrityksen tila,Rekisterissä,02.02.2016,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,01.06.2020,
11,Yhteystiedot,,18.07.2022,
12,Postiosoite,c/o Rämö  Välskärinkatu 1b A 10  00260  Helsinki  Suomi,,
13,Puhelin,"+358405392737, +358405392737",,
14,Sähköposti,eero.ramo(a)roeconsulting.fi,,
15,Www,http://www.roeconsulting.fi,,
