,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Suomussalmen Energia Oy,22.01.2015,
1,Y-tunnus,2664524-5,,
2,Kotipaikka,Suomussalmi,22.01.2015,
3,Yritysmuoto,Osakeyhtiö,22.01.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,22.01.2015,,
6,Viimeisin rekisteröintiajankohta,11.06.2022,11.06.2022,
7,Yrityksen tiedot järjestelmässä alkaen,22.01.2015,,
8,Yrityksen tila,Rekisterissä,22.01.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,08.04.2020,
11,Yhteystiedot,,05.10.2021,
12,Postiosoite,Kauppakatu 20  89600  Suomussalmi  Suomi,,
13,Käyntiosoite,Kauppakatu 20  89600  Suomussalmi  Suomi,,
14,Puhelin,0406884560,,
15,Sähköposti,timo.nissinen(a)suomussalmi.fi,,
