,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Konetyö P. Käkelä Oy,22.01.2016,
1,Y-tunnus,2734598-1,,
2,Kotipaikka,Sastamala,22.01.2016,
3,Yritysmuoto,Osakeyhtiö,22.01.2016,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,22.01.2016,,
6,Viimeisin rekisteröintiajankohta,31.05.2022,31.05.2022,
7,Yrityksen tiedot järjestelmässä alkaen,22.01.2016,,
8,Yrityksen tila,Rekisterissä,22.01.2016,
9,Yrityksellä on yrityskiinnityksiä,Kyllä,,
10,Yrityksellä on edunsaajatietoja,Kyllä,15.04.2022,
11,Yhteystiedot,,05.01.2016,
12,Postiosoite,Sävintie 545  38510  Sastamala  Suomi,,
13,Käyntiosoite,Sävintie 545  38510  Sastamala  Suomi,,
14,Puhelin,"0453138616, 0453138616",,
15,Sähköposti,pauli.kakela(a)kopteri.net,,
