,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,SPN Palvelut Oy,01.12.2015,
1,Y-tunnus,2721590-9,,
2,Kotipaikka,Vantaa,01.12.2015,
3,Yritysmuoto,Osakeyhtiö,01.12.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,01.12.2015,,
6,Viimeisin rekisteröintiajankohta,25.03.2023,25.03.2023,
7,Yrityksen tiedot järjestelmässä alkaen,01.12.2015,,
8,Yrityksen tila,Rekisterissä,01.12.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,05.06.2020,
11,Yhteystiedot,,30.10.2015,
12,Postiosoite,Sadepolku 4  01480  Vantaa  Suomi,,
13,Puhelin,050 917 4145,,
14,Sähköposti,mountasir(a)siivouspalvelunadif.fi,,
