,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Virnala Sales Oy,05.02.2015,
1,Y-tunnus,2671193-5,,
2,Kotipaikka,Helsinki,05.02.2015,
3,Yritysmuoto,Osakeyhtiö,05.02.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,05.02.2015,,
6,Viimeisin rekisteröintiajankohta,30.04.2022,30.04.2022,
7,Yrityksen tiedot järjestelmässä alkaen,05.02.2015,,
8,Yrityksen tila,Rekisterissä,05.02.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,01.07.2020,
11,Yhteystiedot,,21.03.2023,
12,Postiosoite,Ketarantie 24 F 28  20100  Turku  Suomi,,
13,Käyntiosoite,Ketarantie 24 F 28  20100  Turku  Suomi,,
