,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Willpuu Oy,02.09.2015,
1,Y-tunnus,2707186-1,,
2,Kotipaikka,Jyväskylä,02.09.2015,
3,Yritysmuoto,Osakeyhtiö,02.09.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,02.09.2015,,
6,Viimeisin rekisteröintiajankohta,14.04.2023,14.04.2023,
7,Yrityksen tiedot järjestelmässä alkaen,02.09.2015,,
8,Yrityksen tila,Rekisterissä,02.09.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,11.10.2021,
11,Yhteystiedot,,24.02.2023,
12,Postiosoite,c/o Willpuu Oy  Pyyppöläntie 216  40950  Muurame  Suomi,,
13,Käyntiosoite,Sysmäläntie 3  40530  Jyväskylä  Suomi,,
14,Puhelin,0408342409,,
15,Sähköposti,ville.lehtinen(a)willpuu.fi,,
