,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Hannuksen Pysäköinti Oy,09.06.2015,
1,Y-tunnus,2692275-9,,
2,Kotipaikka,Espoo,09.06.2015,
3,Yritysmuoto,Osakeyhtiö,09.06.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,09.06.2015,,
6,Viimeisin rekisteröintiajankohta,28.05.2020,28.05.2020,
7,Yrityksen tiedot järjestelmässä alkaen,09.06.2015,,
8,Yrityksen tila,Rekisterissä,09.06.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,28.05.2020,
11,Yhteystiedot,,22.05.2015,
12,Postiosoite,PL 169  80101  Joensuu  Suomi,,
13,Käyntiosoite,Tulliportinkatu 55  80101  Joensuu  Suomi,,
14,Sähköposti,irja.laukkanen(a)bromangroup.fi,,
