,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Kuljetuspalvelu M. Saarikoski Oy,02.12.2015,
1,Y-tunnus,2726985-1,,
2,Kotipaikka,Vihti,02.12.2015,
3,Yritysmuoto,Osakeyhtiö,02.12.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,02.12.2015,,
6,Viimeisin rekisteröintiajankohta,12.05.2023,12.05.2023,
7,Yrityksen tiedot järjestelmässä alkaen,02.12.2015,,
8,Yrityksen tila,Rekisterissä,02.12.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,14.05.2020,
11,Yhteystiedot,,11.02.2018,
12,Postiosoite,c/o Lepomäentie  Lepomäentie 121  03300  Otalampi  Suomi,,
13,Puhelin,050-3233008,,
