,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Newfields Consulting Oy,25.01.2016,
1,Y-tunnus,2733408-6,,
2,Kotipaikka,Punkalaidun,25.01.2016,
3,Yritysmuoto,Osakeyhtiö,25.01.2016,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,25.01.2016,,
6,Viimeisin rekisteröintiajankohta,02.06.2022,02.06.2022,
7,Yrityksen tiedot järjestelmässä alkaen,25.01.2016,,
8,Yrityksen tila,Rekisterissä,25.01.2016,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,29.06.2020,
11,Yhteystiedot,,23.12.2015,
12,Postiosoite,Murronharjuntie 1440  31900  Punkalaidun  Suomi,,
13,Käyntiosoite,Murronharjuntie 1440  31900  Punkalaidun  Suomi,,
14,Sähköposti,e.nissila(a)newfields-consulting.com,,
