,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Oulun Koti- ja Toimistopalvelu Oy,09.12.2015,
1,Y-tunnus,2728772-6,,
2,Kotipaikka,Oulu,09.12.2015,
3,Yritysmuoto,Osakeyhtiö,09.12.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,09.12.2015,,
6,Viimeisin rekisteröintiajankohta,20.05.2023,20.05.2023,
7,Yrityksen tiedot järjestelmässä alkaen,09.12.2015,,
8,Yrityksen tila,Rekisterissä,09.12.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,01.07.2020,
11,Yhteystiedot,,02.12.2015,
12,Postiosoite,Yrjänäisenranta 11  90650  Oulu  Suomi,,
13,Sähköposti,annekyllinen(a)hotmail.com,,
