,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Alhola Accounting Oy,13.05.2015,
1,Y-tunnus,2689141-1,,
2,Kotipaikka,Helsinki,13.05.2015,
3,Yritysmuoto,Osakeyhtiö,13.05.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,13.05.2015,,
6,Viimeisin rekisteröintiajankohta,30.03.2023,30.03.2023,
7,Yrityksen tiedot järjestelmässä alkaen,13.05.2015,,
8,Yrityksen tila,Rekisterissä,13.05.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,24.10.2019,
11,Yhteystiedot,,01.07.2020,
12,Postiosoite,Mäkipellontie 7 A 2  00320  Helsinki  Suomi,,
13,Käyntiosoite,Mäkipellontie 7 A 2  00320  Helsinki  Suomi,,
14,Puhelin,0505523168,,
15,Sähköposti,kari(a)alhola.com,,
16,Www,http://www.alhola.com,,
