,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,MediCosme Oy,01.06.2015,
1,Y-tunnus,2687025-8,,
2,Kotipaikka,Espoo,01.06.2015,
3,Yritysmuoto,Osakeyhtiö,01.06.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,01.06.2015,,
6,Viimeisin rekisteröintiajankohta,09.02.2023,09.02.2023,
7,Yrityksen tiedot järjestelmässä alkaen,01.06.2015,,
8,Yrityksen tila,Rekisterissä,01.06.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,02.10.2019,
11,Yhteystiedot,,20.04.2015,
12,Postiosoite,Kytömaa 3  02970  Espoo  Suomi,,
13,Käyntiosoite,Kytömaa 3  02970  Espoo  Suomi,,
14,Puhelin,+358 40 5333 284,,
15,Sähköposti,pia.valtonen(a)medicosme.fi,,
16,Www,http://www.medicosme.fi,,
