,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Hennan Palvelut Oy,27.08.2018,
1,Y-tunnus,2684918-4,,
2,Kotipaikka,Pieksämäki,17.04.2015,
3,Yritysmuoto,Osakeyhtiö,17.04.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,17.04.2015,,
6,Viimeisin rekisteröintiajankohta,07.05.2022,07.05.2022,
7,Yrityksen tiedot järjestelmässä alkaen,17.04.2015,,
8,Yrityksen tila,Rekisterissä,17.04.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,01.10.2019,
11,Yhteystiedot,,03.11.2022,
12,Postiosoite,Kaurapolku 5  76940  Nenonpelto  Suomi,,
13,Puhelin,"0456154488, 0456154488",,
14,Sähköposti,hennanpalvelut(a)gmail.com,,
