,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,AveInvest Oy,30.04.2016,
1,Y-tunnus,2730237-5,,
2,Kotipaikka,Tampere,30.04.2016,
3,Yritysmuoto,Osakeyhtiö,30.04.2016,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,30.04.2016,,
6,Viimeisin rekisteröintiajankohta,20.05.2023,20.05.2023,
7,Yrityksen tiedot järjestelmässä alkaen,30.04.2016,,
8,Yrityksen tila,Rekisterissä,30.04.2016,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,23.03.2020,
11,Yhteystiedot,,07.04.2016,
12,Postiosoite,Ylimännynkatu 9  33580  Tampere  Suomi,,
13,Puhelin,050 5248820,,
14,Sähköposti,auvo.syrjala(a)luukku.com,,
