,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,FLASKA Import Oy,23.11.2015,
1,Y-tunnus,2721451-9,,
2,Kotipaikka,Porvoo,23.11.2015,
3,Yritysmuoto,Osakeyhtiö,23.11.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,23.11.2015,,
6,Viimeisin rekisteröintiajankohta,09.06.2022,09.06.2022,
7,Yrityksen tiedot järjestelmässä alkaen,23.11.2015,,
8,Yrityksen tila,Rekisterissä,23.11.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,26.03.2020,
11,Yhteystiedot,,11.07.2022,
12,Postiosoite,c/o Jussi Jeskanen  Murtolammentie 23  40950  Muurame  Suomi,,
13,Käyntiosoite,c/o Jussi Jeskanen  Murtolammentie 23  40950  Muurame  Suomi,,
14,Puhelin,+358405657554,,
15,Sähköposti,jussi(a)flaska.fi,,
16,Www,http://www.flaska.fi,,
