,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Zirbaslife Design Oy,21.12.2015,
1,Y-tunnus,2732777-5,,
2,Kotipaikka,Tuusula,21.12.2015,
3,Yritysmuoto,Osakeyhtiö,21.12.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,21.12.2015,,
6,Viimeisin rekisteröintiajankohta,03.05.2023,03.05.2023,
7,Yrityksen tiedot järjestelmässä alkaen,21.12.2015,,
8,Yrityksen tila,Rekisterissä,21.12.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,26.02.2021,
11,Yhteystiedot,,18.12.2015,
12,Postiosoite,Rosinankuja 2 B  04310  Tuusula  Suomi,,
13,Käyntiosoite,Rosinankuja 2 B  04310  Tuusula  Suomi,,
14,Puhelin,+358 50 5733482,,
15,Sähköposti,sirpa(a)zirbaslife.fi,,
16,Www,http://www.zirbaslife.fi,,
