,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Sonasunds Stenbryggan Ab,14.04.2015,
1,Y-tunnus,2684588-8,,
2,Kotipaikka,Inkoo,14.04.2015,
3,Yritysmuoto,Osakeyhtiö,14.04.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,14.04.2015,,
6,Viimeisin rekisteröintiajankohta,03.05.2022,03.05.2022,
7,Yrityksen tiedot järjestelmässä alkaen,14.04.2015,,
8,Yrityksen tila,Rekisterissä,14.04.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,09.07.2020,
11,Yhteystiedot,,08.05.2016,
12,Postiosoite,c/o Peter Ray  Ängskullantie 39  10210  Inkoo  Suomi,,
13,Puhelin,0400-444420,,
14,Sähköposti,ab.stenbryggan(a)gmail.com,,
