,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Pitkäpohja Oy,23.06.2015,
1,Y-tunnus,2690695-1,,
2,Kotipaikka,Orivesi,23.06.2015,
3,Yritysmuoto,Osakeyhtiö,23.06.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,23.06.2015,,
6,Viimeisin rekisteröintiajankohta,11.05.2022,11.05.2022,
7,Yrityksen tiedot järjestelmässä alkaen,23.06.2015,,
8,Yrityksen tila,Rekisterissä,23.06.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,15.01.2021,
11,Yhteystiedot,,31.10.2018,
12,Postiosoite,Mäntäntie 371  35300  Orivesi  Suomi,,
13,Käyntiosoite,Mäntäntie 371  35300  Orivesi  Suomi,,
14,Puhelin,"+358405470154, 0400237433",,
15,Sähköposti,sakari.m.anttila(a)gmail.com,,
