,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Lavlia Oy,18.08.2015,
1,Y-tunnus,2702307-7,,
2,Kotipaikka,Tampere,18.08.2015,
3,Yritysmuoto,Osakeyhtiö,18.08.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,18.08.2015,,
6,Viimeisin rekisteröintiajankohta,29.03.2023,29.03.2023,
7,Yrityksen tiedot järjestelmässä alkaen,18.08.2015,,
8,Yrityksen tila,Rekisterissä,18.08.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,19.02.2021,
11,Yhteystiedot,,17.01.2022,
12,Postiosoite,Papinkatu 21 F 35  33200  Tampere  Suomi,,
13,Käyntiosoite,Pyhäjärvenkatu 5 A  33200  Tampere  Suomi,,
14,Puhelin,"+358407273679, +358407273679",,
15,Sähköposti,lotta.kangas(a)lavlia.fi,,
16,Www,http://www.lavlia.fi,,
