,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Pisama Helsinki Oy,27.02.2015,
1,Y-tunnus,2677149-5,,
2,Kotipaikka,Helsinki,27.02.2015,
3,Yritysmuoto,Osakeyhtiö,27.02.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,27.02.2015,,
6,Viimeisin rekisteröintiajankohta,06.05.2022,06.05.2022,
7,Yrityksen tiedot järjestelmässä alkaen,27.02.2015,,
8,Yrityksen tila,Rekisterissä,27.02.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,16.03.2020,
11,Yhteystiedot,,31.03.2017,
12,Postiosoite,c/o Salla Ahonen  Sateenkaari 3 M 194  02100  Espoo  Suomi,,
13,Käyntiosoite,c/o Salla Ahonen  Sateenkaari 3 M 194  02100  Espoo  Suomi,,
14,Puhelin,+358504837229,,
15,Sähköposti,ahsalla(a)live.com,,
