,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,MEQ Consulting Ab,14.01.2016,
1,Y-tunnus,2733546-8,,
2,Kotipaikka,Maarianhamina,14.01.2016,
3,Yritysmuoto,Osakeyhtiö,14.01.2016,
4,Yrityksen kieli,ruotsi,,
5,Rekisteröintiajankohta,14.01.2016,,
6,Viimeisin rekisteröintiajankohta,05.05.2023,05.05.2023,
7,Yrityksen tiedot järjestelmässä alkaen,14.01.2016,,
8,Yrityksen tila,Rekisterissä,14.01.2016,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,16.12.2022,
11,Yhteystiedot,,28.08.2018,
12,Postiosoite,c/o Edgar Öhberg  Hagtornsvägen 18  22100  Mariehamn  Suomi,,
13,Käyntiosoite,c/o Edgar Öhberg  Hagtornsvägen 18  22100  Mariehamn  Suomi,,
14,Puhelin,"+3584573135894, +3584573135894",,
15,Sähköposti,edgar.ohberg(a)aland.net,,
