,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,E & A Metsä-Kerälä Oy,25.03.2015,
1,Y-tunnus,2681194-4,,
2,Kotipaikka,Pudasjärvi,25.03.2015,
3,Yritysmuoto,Osakeyhtiö,25.03.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,25.03.2015,,
6,Viimeisin rekisteröintiajankohta,11.08.2022,11.08.2022,
7,Yrityksen tiedot järjestelmässä alkaen,25.03.2015,,
8,Yrityksen tila,Rekisterissä,25.03.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Ei,,
11,Yhteystiedot,,12.03.2015,
12,Postiosoite,Mursuntie 1  93100  Pudasjärvi  Suomi,,
13,Puhelin,0400285409,,
14,Sähköposti,timo.kerala(a)gmail.com,,
