,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,HiisiCon Oy,04.01.2023,
1,Y-tunnus,2687615-8,,
2,Kotipaikka,Jyväskylä,07.07.2015,
3,Yritysmuoto,Osakeyhtiö,07.07.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,07.07.2015,,
6,Viimeisin rekisteröintiajankohta,04.01.2023,04.01.2023,
7,Yrityksen tiedot järjestelmässä alkaen,07.07.2015,,
8,Yrityksen tila,Rekisterissä,07.07.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,01.07.2020,
11,Yhteystiedot,,17.10.2022,
12,Postiosoite,Talvilahdentie 9  41800  Korpilahti  Suomi,,
13,Käyntiosoite,Talvilahdentie 9  41800  Korpilahti  Suomi,,
14,Puhelin,+3585066335,,
15,Sähköposti,matti.lopponen(a)liikejuristi.fi,,
16,Www,http://www.liikejuristi.fi,,
