,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Motohakkuu Toni Lakkala Oy,31.05.2015,
1,Y-tunnus,2690513-1,,
2,Kotipaikka,Lappeenranta,31.05.2015,
3,Yritysmuoto,Osakeyhtiö,31.05.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,31.05.2015,,
6,Viimeisin rekisteröintiajankohta,05.07.2022,05.07.2022,
7,Yrityksen tiedot järjestelmässä alkaen,31.05.2015,,
8,Yrityksen tila,Rekisterissä,31.05.2015,
9,Yrityksellä on yrityskiinnityksiä,Kyllä,,
10,Yrityksellä on edunsaajatietoja,Kyllä,08.08.2021,
11,Yhteystiedot,,20.04.2020,
12,Postiosoite,Kelotie 8  54120  Pulp  Suomi,,
13,Puhelin,040 5624388,,
14,Sähköposti,lakkalatoni(a)gmail.com,,
