,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Uittolinna Oy,16.04.2015,
1,Y-tunnus,2684926-4,,
2,Kotipaikka,Jyväskylä,16.04.2015,
3,Yritysmuoto,Osakeyhtiö,16.04.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,16.04.2015,,
6,Viimeisin rekisteröintiajankohta,13.05.2022,13.05.2022,
7,Yrityksen tiedot järjestelmässä alkaen,16.04.2015,,
8,Yrityksen tila,Rekisterissä,16.04.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,03.07.2020,
11,Yhteystiedot,,08.04.2015,
12,Postiosoite,Koskenkuja 6 C 11  40200  Jyväskylä  Suomi,,
13,Käyntiosoite,Koskenkuja 6 C 11  40200  Jyväskylä  Suomi,,
