,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Psykoterapia Avitus Oy,28.05.2015,
1,Y-tunnus,2691418-5,,
2,Kotipaikka,Riihimäki,28.05.2015,
3,Yritysmuoto,Osakeyhtiö,28.05.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,28.05.2015,,
6,Viimeisin rekisteröintiajankohta,27.01.2023,27.01.2023,
7,Yrityksen tiedot järjestelmässä alkaen,28.05.2015,,
8,Yrityksen tila,Rekisterissä,28.05.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,30.05.2022,
11,Yhteystiedot,,19.05.2015,
12,Postiosoite,Mäkikuja 21  11100  Riihimäki  Suomi,,
13,Käyntiosoite,Mäkikuja 21  11100  Riihimäki  Suomi,,
14,Puhelin,0503507773,,
15,Sähköposti,maria.raninen(a)kolumbus.fi,,
16,Www,http://www.kolumbus.fi/maria.raninen,,
