,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Casa Feliz Finlandia Oy,24.09.2015,
1,Y-tunnus,2709493-2,,
2,Kotipaikka,Kangasala,24.09.2015,
3,Yritysmuoto,Osakeyhtiö,24.09.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,24.09.2015,,
6,Lakkaamisajankohta,09.06.2022,09.06.2022,
7,Viimeisin rekisteröintiajankohta,01.07.2022,01.07.2022,
8,Yrityksen tiedot järjestelmässä alkaen,24.09.2015,,
9,Yrityksen tila,Lakannut,09.06.2022,
10,Yrityksellä on yrityskiinnityksiä,Ei,,
