,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Eläinlääkintä Christine Kopp Oy,22.12.2015,
1,Y-tunnus,2732601-9,,
2,Kotipaikka,Inkoo,22.12.2015,
3,Yritysmuoto,Osakeyhtiö,22.12.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,22.12.2015,,
6,Viimeisin rekisteröintiajankohta,07.02.2023,07.02.2023,
7,Yrityksen tiedot järjestelmässä alkaen,22.12.2015,,
8,Yrityksen tila,Rekisterissä,22.12.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,07.02.2023,
11,Yhteystiedot,,23.10.2020,
12,Postiosoite,Mossabölentie 57  10360  Mustio  Suomi,,
13,Puhelin,0405817237,,
14,Sähköposti,chrissevet(a)gmail.com,,
