,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Oy Kaffillari Ab,08.06.2015,
1,Y-tunnus,2692209-7,,
2,Kotipaikka,Turku,08.06.2015,
3,Yritysmuoto,Osakeyhtiö,08.06.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,08.06.2015,,
6,Viimeisin rekisteröintiajankohta,29.04.2022,29.04.2022,
7,Yrityksen tiedot järjestelmässä alkaen,08.06.2015,,
8,Yrityksen tila,Rekisterissä,08.06.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,27.06.2020,
11,Yhteystiedot,,17.10.2022,
12,Postiosoite,c/o Eetu Korhonen  Hämeentie 26 A 6  00530  Helsinki  Suomi,,
13,Sähköposti,kaffillari(a)gmail.com,,
