,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Solidus Oy,20.08.2015,
1,Y-tunnus,2668010-4,,
2,Kotipaikka,Turku,11.02.2015,
3,Yritysmuoto,Osakeyhtiö,11.02.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,11.02.2015,,
6,Viimeisin rekisteröintiajankohta,11.05.2022,11.05.2022,
7,Yrityksen tiedot järjestelmässä alkaen,11.02.2015,,
8,Yrityksen tila,Rekisterissä,11.02.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,24.06.2020,
11,Yhteystiedot,,02.12.2019,
12,Postiosoite,c/o Kauppatorin tilikeskus  Aurakatu 12 B  20100  Turku  Suomi,,
13,Käyntiosoite,c/o Kauppatorin tilikeskus  Aurakatu 12 B  20100  Turku  Suomi,,
14,Puhelin,"020 746 37 30, 0400 526 840",,
15,Faksi,020 746 37 21,,
16,Sähköposti,mika.palmgren(a)luciacapital.fi,,
