,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,MIJOCO OY,13.03.2015,
1,Y-tunnus,2673945-2,,
2,Kotipaikka,Suonenjoki,23.02.2015,
3,Yritysmuoto,Osakeyhtiö,23.02.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,23.02.2015,,
6,Viimeisin rekisteröintiajankohta,18.02.2022,18.02.2022,
7,Yrityksen tiedot järjestelmässä alkaen,23.02.2015,,
8,Yrityksen tila,Rekisterissä,23.02.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Ei,,
11,Yhteystiedot,,21.12.2015,
12,Postiosoite,Soitunlahdenkatu 3  77600  Suonenjoki  Suomi,,
13,Käyntiosoite,Soitunlahdenkatu 3  77600  Suonenjoki  Suomi,,
14,Puhelin,0445217841,,
15,Sähköposti,mika(a)mijoco.fi,,
16,Www,http://www.mijoco.fi,,
