,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Icemolten Oy,19.08.2015,
1,Y-tunnus,2704645-5,,
2,Kotipaikka,Tuusula,19.08.2015,
3,Yritysmuoto,Osakeyhtiö,19.08.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,19.08.2015,,
6,Viimeisin rekisteröintiajankohta,10.09.2022,10.09.2022,
7,Yrityksen tiedot järjestelmässä alkaen,19.08.2015,,
8,Yrityksen tila,Rekisterissä,19.08.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,30.06.2020,
11,Yhteystiedot,,14.08.2015,
12,Postiosoite,Rusutjärventie 235  04370  Rusutjärvi  Suomi,,
13,Puhelin,040-5476206,,
14,Sähköposti,teijo.jalonen(a)hotmail.com,,
