,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Himmi Capital Oy,23.10.2015,
1,Y-tunnus,2718475-1,,
2,Kotipaikka,Helsinki,23.10.2015,
3,Yritysmuoto,Osakeyhtiö,23.10.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,23.10.2015,,
6,Viimeisin rekisteröintiajankohta,17.05.2022,17.05.2022,
7,Yrityksen tiedot järjestelmässä alkaen,23.10.2015,,
8,Yrityksen tila,Rekisterissä,23.10.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,29.06.2020,
11,Yhteystiedot,,27.09.2022,
12,Postiosoite,c/o Suominen  Iltalantie 22  23450  Lokalahti  Suomi,,
13,Käyntiosoite,c/o Suominen  Iltalantie 22  23450  Lokalahti  Suomi,,
14,Puhelin,050 594 3468,,
15,Sähköposti,anssi(a)varsakuja.fi,,
