,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Kartanon Riista Oy,12.10.2015,
1,Y-tunnus,2713003-2,,
2,Kotipaikka,Hyvinkää,12.10.2015,
3,Yritysmuoto,Osakeyhtiö,12.10.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,12.10.2015,,
6,Viimeisin rekisteröintiajankohta,20.01.2023,20.01.2023,
7,Yrityksen tiedot järjestelmässä alkaen,12.10.2015,,
8,Yrityksen tila,Rekisterissä,12.10.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,01.11.2019,
11,Yhteystiedot,,09.05.2019,
12,Postiosoite,Lakkimäentie 127  05720  Hyvinkää  Suomi,,
13,Käyntiosoite,Lakkimäentie 127  05720  Hyvinkää  Suomi,,
14,Puhelin,"+358500923939, +358500923939",,
15,Sähköposti,antti.eklund(a)kartanonriista.fi,,
16,Www,http://www.kartanonriista.fi,,
