,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,SoderCap Oy Ab,07.07.2015,
1,Y-tunnus,2698738-4,,
2,Kotipaikka,Porvoo,07.07.2015,
3,Yritysmuoto,Osakeyhtiö,07.07.2015,
4,Yrityksen kieli,ruotsi,,
5,Rekisteröintiajankohta,07.07.2015,,
6,Viimeisin rekisteröintiajankohta,08.04.2022,08.04.2022,
7,Yrityksen tiedot järjestelmässä alkaen,07.07.2015,,
8,Yrityksen tila,Rekisterissä,07.07.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Ei,,
11,Yhteystiedot,,30.06.2015,
12,Postiosoite,c/o Jan Söderholm  Violvägen 2  06100  Borgå  Suomi,,
13,Käyntiosoite,Violvägen 2  06100  Borgå  Suomi,,
