,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,On Purpose Oy,21.07.2015,
1,Y-tunnus,2700126-5,,
2,Kotipaikka,Helsinki,21.07.2015,
3,Yritysmuoto,Osakeyhtiö,21.07.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,21.07.2015,,
6,Viimeisin rekisteröintiajankohta,20.03.2023,20.03.2023,
7,Yrityksen tiedot järjestelmässä alkaen,21.07.2015,,
8,Yrityksen tila,Rekisterissä,21.07.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,20.03.2023,
11,Yhteystiedot,,20.05.2020,
12,Postiosoite,Fredrikinkatu 75 A 14  00100  Helsinki  Suomi,,
13,Käyntiosoite,Fredrikinkatu 75 A 14  00100  Helsinki  Suomi,,
14,Puhelin,"+358503872899, +358503872899",,
15,Sähköposti,sanna.e.hokkanen(a)gmail.com,,
