,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Grass Holding Oy,13.03.2015,
1,Y-tunnus,2680016-1,,
2,Kotipaikka,Järvenpää,13.03.2015,
3,Yritysmuoto,Osakeyhtiö,13.03.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,13.03.2015,,
6,Viimeisin rekisteröintiajankohta,14.07.2022,14.07.2022,
7,Yrityksen tiedot järjestelmässä alkaen,13.03.2015,,
8,Yrityksen tila,Rekisterissä,13.03.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,09.03.2021,
11,Yhteystiedot,,23.02.2022,
12,Postiosoite,c/o Sampo Nurmi  Aivinakuja 4 as. 24  04410  Järvenpää  Suomi,,
13,Käyntiosoite,Aivinakuja 4 as. 24  04410  Järvenpää  Suomi,,
14,Puhelin,0440692479,,
