,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Datalafka Ab,16.11.2015,
1,Y-tunnus,2724645-7,,
2,Kotipaikka,Helsinki,16.11.2015,
3,Yritysmuoto,Osakeyhtiö,16.11.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,16.11.2015,,
6,Viimeisin rekisteröintiajankohta,09.09.2022,09.09.2022,
7,Yrityksen tiedot järjestelmässä alkaen,16.11.2015,,
8,Yrityksen tila,Rekisterissä,16.11.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,25.03.2020,
11,Yhteystiedot,,13.11.2015,
12,Postiosoite,c/o Mikael Ahlström  Kaserngatan 2 B 16  00140  Helsingfors  Suomi,,
13,Käyntiosoite,c/o Mikael Ahlström  Kaserngatan 2 B 16  00140  Helsingfors  Suomi,,
14,Puhelin,050 369 4858,,
15,Sähköposti,mikael.ahlstrom(a)elisanet.fi,,
