,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,T & T Metsäpalvelu Oy,14.07.2015,
1,Y-tunnus,2698456-2,,
2,Kotipaikka,Rovaniemi,14.07.2015,
3,Yritysmuoto,Osakeyhtiö,14.07.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,14.07.2015,,
6,Viimeisin rekisteröintiajankohta,26.07.2022,26.07.2022,
7,Yrityksen tiedot järjestelmässä alkaen,14.07.2015,,
8,Yrityksen tila,Rekisterissä,14.07.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,07.06.2020,
11,Yhteystiedot,,21.05.2019,
12,Postiosoite,c/o T&T Metsäpalvelu Oy  Sarkakuja 4  96460  Rovaniemi  Suomi,,
13,Käyntiosoite,c/o T&T Metsäpalvelu Oy  Sarkakuja 4  96460  Rovaniemi  Suomi,,
14,Puhelin,0505598900,,
15,Sähköposti,toni.nevala(a)luukku.com,,
