,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Saneeraustyö Hannu Levonen Oy,01.03.2016,
1,Y-tunnus,2736063-9,,
2,Kotipaikka,Parainen,01.03.2016,
3,Yritysmuoto,Osakeyhtiö,01.03.2016,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,01.03.2016,,
6,Viimeisin rekisteröintiajankohta,08.11.2022,08.11.2022,
7,Yrityksen tiedot järjestelmässä alkaen,01.03.2016,,
8,Yrityksen tila,Rekisterissä,01.03.2016,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,21.05.2020,
11,Yhteystiedot,,13.01.2016,
12,Postiosoite,Kesätie 6  21600  Parainen  Suomi,,
13,Puhelin,0400533719,,
14,Sähköposti,hannu.levonen(a)elisanet.fi,,
