,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Rahti-Härkönen Oy,01.09.2015,
1,Y-tunnus,2704135-5,,
2,Kotipaikka,Taivalkoski,01.09.2015,
3,Yritysmuoto,Osakeyhtiö,01.09.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,01.09.2015,,
6,Viimeisin rekisteröintiajankohta,07.05.2022,07.05.2022,
7,Yrityksen tiedot järjestelmässä alkaen,01.09.2015,,
8,Yrityksen tila,Rekisterissä,01.09.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Ei,,
11,Yhteystiedot,,18.08.2015,
12,Postiosoite,c/o Velipekka Härkönen  Jokijärventie 17  93400  Taivalkoski,,
13,Käyntiosoite,c/o Velipekka Härkönen  Jokijärventie 17  93400  Taivalkoski,,
