,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,PMPConsulting Oy,20.05.2015,
1,Y-tunnus,2689733-8,,
2,Kotipaikka,Tampere,20.05.2015,
3,Yritysmuoto,Osakeyhtiö,20.05.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,20.05.2015,,
6,Viimeisin rekisteröintiajankohta,19.05.2022,19.05.2022,
7,Yrityksen tiedot järjestelmässä alkaen,20.05.2015,,
8,Yrityksen tila,Rekisterissä,20.05.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Ei,,
11,Yhteystiedot,,07.05.2015,
12,Postiosoite,Haukiluomanraitti 12  33340  Tampere  Suomi,,
13,Käyntiosoite,Haukiluomanraitti 12  33340  Tampere  Suomi,,
14,Puhelin,"+358407687968, +358407687968",,
15,Sähköposti,petri.poranen(a)kotikone.fi,,
