,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,HAVU&PER Oy,25.03.2015,
1,Y-tunnus,2682146-4,,
2,Kotipaikka,Espoo,25.03.2015,
3,Yritysmuoto,Osakeyhtiö,25.03.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,25.03.2015,,
6,Viimeisin rekisteröintiajankohta,10.11.2022,10.11.2022,
7,Yrityksen tiedot järjestelmässä alkaen,25.03.2015,,
8,Yrityksen tila,Rekisterissä,25.03.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,06.12.2019,
11,Yhteystiedot,,18.03.2015,
12,Postiosoite,Alberganesplanadi 11 A 15  02600  Espoo  Suomi,,
13,Käyntiosoite,Alberganesplanadi 11 A 15  02600  Espoo  Suomi,,
14,Puhelin,050-5121578,,
15,Sähköposti,marjomatkal(a)gmail.com,,
