,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Oy Wasa Oil Ab,20.08.2015,
1,Y-tunnus,2704689-3,,
2,Kotipaikka,Mustasaari,20.08.2015,
3,Yritysmuoto,Osakeyhtiö,20.08.2015,
4,Yrityksen kieli,ruotsi,,
5,Rekisteröintiajankohta,20.08.2015,,
6,Viimeisin rekisteröintiajankohta,10.12.2021,10.12.2021,
7,Yrityksen tiedot järjestelmässä alkaen,20.08.2015,,
8,Yrityksen tila,Rekisterissä,20.08.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,10.06.2020,
11,Yhteystiedot,,14.08.2015,
12,Postiosoite,c/o Trans-Hjorth Ab  Strandvägen 1  65520  Helsingby  Suomi,,
13,Sähköposti,st1.fladan(a)netikka.fi,,
