,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Jarkko Haverinen Oy,24.03.2015,
1,Y-tunnus,2679466-2,,
2,Kotipaikka,Helsinki,24.03.2015,
3,Yritysmuoto,Osakeyhtiö,24.03.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,24.03.2015,,
6,Viimeisin rekisteröintiajankohta,23.06.2022,23.06.2022,
7,Yrityksen tiedot järjestelmässä alkaen,24.03.2015,,
8,Yrityksen tila,Rekisterissä,24.03.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,29.03.2020,
11,Yhteystiedot,,16.01.2022,
12,Postiosoite,Viipurinkatu 12 L 79  00510  Helsinki  Suomi,,
13,Puhelin,0505405294,,
14,Sähköposti,jarkko.haverinen(a)gmail.com,,
15,Www,http://www.osoitevuokraus.fi,,
